"prop_conds","prop_zis"
0.257264688144929,0
-0.0847001247017072,0
0.164219772170569,0
0.312142065671291,0
0.106287474408765,0
0.096016374294535,0
0.312085986421787,0
0.767905717415413,0
0.353649632482898,0
0.208448461523322,0
0.0975019453621315,0
0.216974547904019,0
0.119033926167885,0
0.113405909163379,0
0.273811547747816,0
0.174214511039467,0
0.176450904575462,0
0.139371233388241,0
0.0705896205974766,0
0.137906690667137,0
0.322418419100681,0
0.348171124493885,0
0.199795246252302,0
0.1026369216468,0
0.102554168437411,0
0.170425422156629,0
0.302928724709913,0
0.0611154109591107,0
0.227695825209875,0
0.404312354403598,0
0.317122172842705,0
0.309026475589833,0
0.327533882771051,0
0.140810323118895,0
-0.0243295814751172,0
0.179140936281772,0
0.157051778154793,0
0.251870692820139,0
0.157459448060628,0
0.286269214691443,0
0.124918058904445,0
0.169592425797131,0
0.306273521202663,0
0.225134772708846,0
0.287731477567173,0
0.267005598365798,0
0.169193528506062,0
0.221645822177177,0
0.167808191082898,0
0.268447382016987,0
0.164880290152741,0
0.129659118702298,0
0.161383466683234,0
0.168122700128532,0
0.208864837647543,0
0.220824632322573,0
0.0189246746873742,0
0.17251699447789,0
0.233004348755642,0
0.188635361941874,0
0.255457446293035,0
0.288051461004629,0
0.154676360421619,0
0.0823840409934927,0
0.108713799775099,0
0.0823382295000165,0
0.221347234897046,0
0.210603242821876,0
0.198088085880329,0
0.15118330271937,0
0.441805951089292,0
0.242272096642551,0
0.087727865054251,0
0.0859654589541324,0
0.450942938008457,0
0.0880553786448942,0
0.257660827917121,0
0.18043468309812,0
0.275299571147521,0
0.185317359815514,0
0.441301282910839,0
0.127822538304731,0
0.0703753365298188,0
0.111608508931584,0
0.0637929442518242,0
0.269273615128689,0
0.225095682806752,0
0.13344888869329,0
0.185484282079387,0
0.137237399828449,0
0.335224721295273,0
0.787504444487356,0
0.542754578176579,0
0.250930594919722,0
0.312863114661547,0
0.237029045174714,0
0.379088628419083,0
0.215740103599345,0
0.255165318674616,0
0.252416225355993,0
0.155677861433394,0
0.164287370493424,0
0.167291998343674,0
0.204628157429362,0
0.0702909044014668,0
0.095973314222803,0
0.173327618365914,0
0.24731510785077,0
0.121509235250219,0
0.396804840111073,0
0.283283830024701,0
0.26950523982639,0
0.223619318991502,0
0.134655097382766,0
0.63821768701772,0
0.228410048727336,0
0.319053603448222,0
0.445042174914293,0
0.262783602449707,0
0.27224089375295,0
0.0562480541603215,0
0.259665014646044,0
0.379368011671344,0
0.108305888890823,0
0.171273896957008,0
0.281338331590779,0
0.314849628771877,0
0.234540047653061,0
0.246549592835714,0
0.164378266541543,0
0.238940338213564,0
0.149644658350643,0
0.110270461346515,0
0.144585180388449,0
0.147479357757643,0
0.394096543799531,0
0.313645804187998,0
0.210309692222915,0
0.140795955311102,0
0.298794977398083,0
0.129214037353709,0
0.137827617189562,0
0.00102263076562226,0
0.287121858193582,0
0.0877298854882564,0
0.14061563262561,0
0.00897475933789948,0
0.0696644018748809,0
0.383463321671758,0
0.101347427946087,0
0.132341568104806,0
0.232070094956389,0
0.188823434688857,0
0.136602029919878,0
0.223462170922716,0
0.483312321791707,0
0.262060525039907,0
0.238492508273513,0
0.149276915999421,0
0.145863442653197,0
0.20207847728604,0
0.225968553613537,0
0.158131134930617,0
0.27871505404272,0
0.143209763951368,0
0.176268601004031,0
0.540519858721172,0
0.218143229797752,0
0.157610133686946,0
-0.0248437033806674,0
0.181195827575854,0
0.125124038583185,0
0.244685603117824,0
0.206728686374172,0
0.120810117249143,0
0.427211433862628,0
0.19252685926953,0
0.0646370997486506,0
0.156948560074739,0
0.135605924879517,0
0.117927910442036,0
0.28673238429048,0
0.31273395107017,0
0.231314783197258,0
0.369632942127009,0
0.174553424383919,0
0.182278377473585,0
0.13077462485844,0
0.348948099008163,0
0.17511285962349,0
0.233595632584747,0
0.389677969649884,0
0.27893466598364,0
0.199686129798753,0
0.128740313962225,0
0.189802341153187,0
0.0498310506038055,0
0.213525149430139,0
0.251523049571573,0
0.100374368219819,0
0.147395627359554,0
0.320913423642739,0
0.249392050937081,0
0.761347965188766,0
0.189338304607332,0
0.100863788121086,0
0.364926026175961,0
0.162367019245458,0
0.209602428447829,0
0.193851252822321,0
0.233471786368482,0
0.10028654163773,0
0.166980133807042,0
0.237031501269649,0
0.11107938081065,0
0.0808078638245384,0
0.248633837293786,0
0.543346486588296,0
0.14033271072882,0
0.138297068798474,0
0.445952491446074,0
0.306538899324636,0
